name,SiO2,TiO2,Al2O3,FeOt,MnO,MgO,CaO,Na2O,K2O,P2O5,H2O,T,measured,calculated,difference,references
A3,61.17,0.84,17.29,5.39,0,3.35,5.83,3.85,1.39,0,0.02,992.2,10.83,10.89,0.06,11
A3,61.17,0.84,17.29,5.39,0,3.35,5.83,3.85,1.39,0,0.02,1011.8,10.25,10.42,0.17,11
A3,61.17,0.84,17.29,5.39,0,3.35,5.83,3.85,1.39,0,0.02,1025.5,9.9,10.12,0.22,11
A3,61.17,0.84,17.29,5.39,0,3.35,5.83,3.85,1.39,0,0.02,1036.8,9.67,9.87,0.2,11
A3,61.17,0.84,17.29,5.39,0,3.35,5.83,3.85,1.39,0,0.02,1670,2.19,2.3,0.11,11
A3,61.17,0.84,17.29,5.39,0,3.35,5.83,3.85,1.39,0,0.02,1719,1.97,1.96,-0.01,11
A3,61.17,0.84,17.29,5.39,0,3.35,5.83,3.85,1.39,0,0.02,1768,1.74,1.64,-0.1,11
A3,61.17,0.84,17.29,5.39,0,3.35,5.83,3.85,1.39,0,0.02,1818,1.52,1.33,-0.19,11
A3,61.17,0.84,17.29,5.39,0,3.35,5.83,3.85,1.39,0,0.02,1867,1.33,1.04,-0.29,11
A3,61.17,0.84,17.29,5.39,0,3.35,5.83,3.85,1.39,0,0.02,939.3,12.66,12.35,-0.31,11
A3,61.17,0.84,17.29,5.39,0,3.35,5.83,3.85,1.39,0,0.02,950.6,12.3,12.01,-0.29,11
A3,61.17,0.84,17.29,5.39,0,3.35,5.83,3.85,1.39,0,0.02,961.7,11.85,11.69,-0.16,11
A3,61.17,0.84,17.29,5.39,0,3.35,5.83,3.85,1.39,0,0.02,971.8,11.64,11.41,-0.23,11
R30,77.9,0.07,12.05,0.76,0,0.05,0.52,4.01,4.06,0,0,1670,4.79,4.73,-0.06,11
R30,77.9,0.07,12.05,0.76,0,0.05,0.52,4.01,4.06,0,0,1719,4.41,4.38,-0.03,11
R30,77.9,0.07,12.05,0.76,0,0.05,0.52,4.01,4.06,0,0,1768,4.09,4.04,-0.05,11
R30,77.9,0.07,12.05,0.76,0,0.05,0.52,4.01,4.06,0,0,1817,3.81,3.73,-0.08,11
R30,77.9,0.07,12.05,0.76,0,0.05,0.52,4.01,4.06,0,0,1867,3.5,3.43,-0.07,11
R30,77.9,0.07,12.05,0.76,0,0.05,0.52,4.01,4.06,0,0,1051,12.1,12.59,0.49,11
R30,77.9,0.07,12.05,0.76,0,0.05,0.52,4.01,4.06,0,0,1070.6,11.92,12.17,0.25,11
R30,77.9,0.07,12.05,0.76,0,0.05,0.52,4.01,4.06,0,0,1081.3,11.81,11.94,0.13,11
R30,77.9,0.07,12.05,0.76,0,0.05,0.52,4.01,4.06,0,0,1100.6,11.34,11.56,0.22,11
R30,77.9,0.07,12.05,0.76,0,0.05,0.52,4.01,4.06,0,0,1098.4,11.27,11.6,0.33,11
R30,77.9,0.07,12.05,0.76,0,0.05,0.52,4.01,4.06,0,0,1111.1,11.05,11.36,0.31,11
R30,77.9,0.07,12.05,0.76,0,0.05,0.52,4.01,4.06,0,0,1126.9,10.89,11.06,0.17,11
R30,77.9,0.07,12.05,0.76,0,0.05,0.52,4.01,4.06,0,0,1127.2,10.73,11.06,0.33,11
R30,77.9,0.07,12.05,0.76,0,0.05,0.52,4.01,4.06,0,0,1167.4,10.19,10.35,0.16,11
R30,77.9,0.07,12.05,0.76,0,0.05,0.52,4.01,4.06,0,0,1193.5,9.78,9.92,0.14,11
R30,77.9,0.07,12.05,0.76,0,0.05,0.52,4.01,4.06,0,0,1096.9,11.37,11.63,0.26,11
R30,77.9,0.07,12.05,0.76,0,0.05,0.52,4.01,4.06,0,0,1097.6,11.34,11.62,0.28,11
R30,77.9,0.07,12.05,0.76,0,0.05,0.52,4.01,4.06,0,0,1106.8,11.18,11.44,0.26,11
R30,77.9,0.07,12.05,0.76,0,0.05,0.52,4.01,4.06,0,0,1120.3,10.92,11.18,0.26,11
R30,77.9,0.07,12.05,0.76,0,0.05,0.52,4.01,4.06,0,0,1126.1,10.81,11.08,0.27,11
R30,77.9,0.07,12.05,0.76,0,0.05,0.52,4.01,4.06,0,0,1130.5,10.77,10.99,0.22,11
R30,77.9,0.07,12.05,0.76,0,0.05,0.52,4.01,4.06,0,0,1134.5,10.66,10.92,0.26,11
R30,77.9,0.07,12.05,0.76,0,0.05,0.52,4.01,4.06,0,0,1134.7,10.63,10.92,0.29,11
R30,77.9,0.07,12.05,0.76,0,0.05,0.52,4.01,4.06,0,0,1146.9,10.42,10.7,0.28,11
R30,77.9,0.07,12.05,0.76,0,0.05,0.52,4.01,4.06,0,0,1155.1,10.31,10.56,0.25,11
R30,77.9,0.07,12.05,0.76,0,0.05,0.52,4.01,4.06,0,0,1156.3,10.3,10.54,0.24,11
R30,77.9,0.07,12.05,0.76,0,0.05,0.52,4.01,4.06,0,0,1167.1,10.15,10.35,0.2,11
R30,77.9,0.07,12.05,0.76,0,0.05,0.52,4.01,4.06,0,0,1177.1,9.99,10.18,0.19,11
R30,77.9,0.07,12.05,0.76,0,0.05,0.52,4.01,4.06,0,0,1194.1,9.73,9.91,0.18,11
R30,77.9,0.07,12.05,0.76,0,0.05,0.52,4.01,4.06,0,0,1213.3,9.36,9.61,0.25,11
R30,77.9,0.07,12.05,0.76,0,0.05,0.52,4.01,4.06,0,0,1098.3,11.56,11.6,0.04,11
R30,77.9,0.07,12.05,0.76,0,0.05,0.52,4.01,4.06,0,0,1110.6,11.37,11.37,0,11
R30,77.9,0.07,12.05,0.76,0,0.05,0.52,4.01,4.06,0,0,1120.3,11.21,11.18,-0.03,11
R30,77.9,0.07,12.05,0.76,0,0.05,0.52,4.01,4.06,0,0,1134.4,10.93,10.92,-0.01,11
R30,77.9,0.07,12.05,0.76,0,0.05,0.52,4.01,4.06,0,0,1151.3,10.65,10.62,-0.03,11
R30,77.9,0.07,12.05,0.76,0,0.05,0.52,4.01,4.06,0,0,1166.1,10.36,10.37,0.01,11
R30,77.9,0.07,12.05,0.76,0,0.05,0.52,4.01,4.06,0,0,1175.7,10.18,10.21,0.03,11
R30,77.9,0.07,12.05,0.76,0,0.05,0.52,4.01,4.06,0,0,1190.2,9.95,9.97,0.02,11
R30,77.9,0.07,12.05,0.76,0,0.05,0.52,4.01,4.06,0,0,1204.5,9.74,9.74,0,11
R30,77.9,0.07,12.05,0.76,0,0.05,0.52,4.01,4.06,0,0,1219.1,9.54,9.52,-0.02,11
R30,77.9,0.07,12.05,0.76,0,0.05,0.52,4.01,4.06,0,0,1230.8,9.36,9.34,-0.02,11
R30,77.9,0.07,12.05,0.76,0,0.05,0.52,4.01,4.06,0,0,988,13.77,14.08,0.31,11
R30,77.9,0.07,12.05,0.76,0,0.05,0.52,4.01,4.06,0,0,1063,12.49,12.33,-0.16,11
R30,77.9,0.07,12.05,0.76,0,0.05,0.52,4.01,4.06,0,0,1068,12.26,12.22,-0.04,11
R30,77.9,0.07,12.05,0.76,0,0.05,0.52,4.01,4.06,0,0,1091,11.87,11.75,-0.12,11
R30,77.9,0.07,12.05,0.76,0,0.05,0.52,4.01,4.06,0,0,1094,11.51,11.69,0.18,11
R30,77.9,0.07,12.05,0.76,0,0.05,0.52,4.01,4.06,0,0,1128,11.02,11.04,0.02,11
R30,77.9,0.07,12.05,0.76,0,0.05,0.52,4.01,4.06,0,0,1129,11.02,11.02,0,11
R30,77.9,0.07,12.05,0.76,0,0.05,0.52,4.01,4.06,0,0,1131,10.92,10.99,0.07,11
R30,77.9,0.07,12.05,0.76,0,0.05,0.52,4.01,4.06,0,0,1135,10.87,10.91,0.04,11
R30,77.9,0.07,12.05,0.76,0,0.05,0.52,4.01,4.06,0,0,1136,10.9,10.89,-0.01,11
R30,77.9,0.07,12.05,0.76,0,0.05,0.52,4.01,4.06,0,0,1138,10.84,10.86,0.02,11
R30,77.9,0.07,12.05,0.76,0,0.05,0.52,4.01,4.06,0,0,1157,10.62,10.52,-0.1,11
R30,77.9,0.07,12.05,0.76,0,0.05,0.52,4.01,4.06,0,0,1186,10.07,10.04,-0.03,11
R30,77.9,0.07,12.05,0.76,0,0.05,0.52,4.01,4.06,0,0,1219,9.55,9.52,-0.03,11
R30,77.9,0.07,12.05,0.76,0,0.05,0.52,4.01,4.06,0,0,1221,9.57,9.49,-0.08,11
R30,77.9,0.07,12.05,0.76,0,0.05,0.52,4.01,4.06,0,0,1253,9.19,9.02,-0.17,11
R30,77.9,0.07,12.05,0.76,0,0.05,0.52,4.01,4.06,0,0,920,15.08,16.01,0.93,11
R30,77.9,0.07,12.05,0.76,0,0.05,0.52,4.01,4.06,0,0,1916,3.22,3.15,-0.07,11
R20,77.15,0.09,12.82,0.56,0.07,0.07,0.52,4.11,4.61,0.01,0.12,1231.25,8.68,8.74,0.06,12
R20,77.15,0.09,12.82,0.56,0.07,0.07,0.52,4.11,4.61,0.01,0.12,1218.95,8.89,8.9,0.01,12
R20,77.15,0.09,12.82,0.56,0.07,0.07,0.52,4.11,4.61,0.01,0.12,1200.95,9.12,9.13,0.01,12
R20,77.15,0.09,12.82,0.56,0.07,0.07,0.52,4.11,4.61,0.01,0.12,1176.45,9.47,9.46,-0.01,12
R20,77.15,0.09,12.82,0.56,0.07,0.07,0.52,4.11,4.61,0.01,0.12,1149.25,9.91,9.83,-0.08,12
R22,77.18,0.09,12.91,0.61,0.07,0.07,0.51,4.05,4.52,0.01,0.1,1238.15,8.66,8.74,0.08,12
R22,77.18,0.09,12.91,0.61,0.07,0.07,0.51,4.05,4.52,0.01,0.1,1223.15,8.89,8.93,0.04,12
R22,77.18,0.09,12.91,0.61,0.07,0.07,0.51,4.05,4.52,0.01,0.1,1204.15,9.06,9.19,0.13,12
R22,77.18,0.09,12.91,0.61,0.07,0.07,0.51,4.05,4.52,0.01,0.1,1185.15,9.48,9.44,-0.04,12
R22,77.18,0.09,12.91,0.61,0.07,0.07,0.51,4.05,4.52,0.01,0.1,1166.15,9.69,9.71,0.02,12
R22,77.18,0.09,12.91,0.61,0.07,0.07,0.51,4.05,4.52,0.01,0.1,1137.15,10.04,10.12,0.08,12
R29,77.88,0.16,12.03,1.19,0.05,0.05,1.06,3.64,3.88,0.01,0.11,1188.15,8.88,8.97,0.09,12
R29,77.88,0.16,12.03,1.19,0.05,0.05,1.06,3.64,3.88,0.01,0.11,1178.15,9.13,9.11,-0.02,12
R29,77.88,0.16,12.03,1.19,0.05,0.05,1.06,3.64,3.88,0.01,0.11,1164.15,9.31,9.31,0,12
R29,77.88,0.16,12.03,1.19,0.05,0.05,1.06,3.64,3.88,0.01,0.11,1153.15,9.54,9.47,-0.07,12
R29,77.88,0.16,12.03,1.19,0.05,0.05,1.06,3.64,3.88,0.01,0.11,1148.75,9.48,9.53,0.05,12
R29,77.88,0.16,12.03,1.19,0.05,0.05,1.06,3.64,3.88,0.01,0.11,1141.15,9.75,9.65,-0.1,12
R29,77.88,0.16,12.03,1.19,0.05,0.05,1.06,3.64,3.88,0.01,0.11,1121.15,10.03,9.95,-0.08,12
R29,77.88,0.16,12.03,1.19,0.05,0.05,1.06,3.64,3.88,0.01,0.11,1116.15,10.21,10.03,-0.18,12
R29,77.88,0.16,12.03,1.19,0.05,0.05,1.06,3.64,3.88,0.01,0.11,1092.15,10.5,10.4,-0.1,12
R29,77.88,0.16,12.03,1.19,0.05,0.05,1.06,3.64,3.88,0.01,0.11,1074.15,10.73,10.7,-0.03,12
R10,76.38,0.06,11.59,1.03,0.05,0.36,3.25,2.44,4.66,0,0.02,1048.15,11.61,11.68,0.07,13
R10,76.38,0.06,11.59,1.03,0.05,0.36,3.25,2.44,4.66,0,0.02,1073.15,11.01,11.09,0.08,13
R10,76.38,0.06,11.59,1.03,0.05,0.36,3.25,2.44,4.66,0,0.02,1098.15,10.48,10.54,0.06,13
R10,76.38,0.06,11.59,1.03,0.05,0.36,3.25,2.44,4.66,0,0.02,1123.15,10.02,10.03,0.01,13
R10,76.38,0.06,11.59,1.03,0.05,0.36,3.25,2.44,4.66,0,0.02,1148.15,9.57,9.55,-0.02,13
R10,76.38,0.06,11.59,1.03,0.05,0.36,3.25,2.44,4.66,0,0.02,1073.15,11,11.09,0.09,13
R10,76.38,0.06,11.59,1.03,0.05,0.36,3.25,2.44,4.66,0,0.02,1123.15,9.97,10.03,0.06,13
R10,76.38,0.06,11.59,1.03,0.05,0.36,3.25,2.44,4.66,0,0.02,1173.15,9.12,9.1,-0.02,13
R10,76.38,0.06,11.59,1.03,0.05,0.36,3.25,2.44,4.66,0,0.02,1198.15,8.75,8.68,-0.07,13
R11,76.57,0.06,11.65,1.04,0.07,0.36,3.23,2.46,4.62,0,0.17,998.15,11.65,11.58,-0.07,13
R11,76.57,0.06,11.65,1.04,0.07,0.36,3.23,2.46,4.62,0,0.17,1023.15,10.91,11.07,0.16,13
R11,76.57,0.06,11.65,1.04,0.07,0.36,3.23,2.46,4.62,0,0.17,1023.15,10.94,11.07,0.13,13
R11,76.57,0.06,11.65,1.04,0.07,0.36,3.23,2.46,4.62,0,0.17,1048.15,10.36,10.59,0.23,13
R11,76.57,0.06,11.65,1.04,0.07,0.36,3.23,2.46,4.62,0,0.17,1073.15,9.87,10.12,0.25,13
R11,76.57,0.06,11.65,1.04,0.07,0.36,3.23,2.46,4.62,0,0.17,1098.15,9.42,9.68,0.26,13
R11,76.57,0.06,11.65,1.04,0.07,0.36,3.23,2.46,4.62,0,0.17,1123.15,9.06,9.26,0.2,13
R16,77,0.06,11.77,1,0.06,0.36,3.29,2.48,4.68,0,0.55,948.15,11.46,10.69,-0.77,13
R16,77,0.06,11.77,1,0.06,0.36,3.29,2.48,4.68,0,0.55,973.15,10.85,10.29,-0.56,13
R16,77,0.06,11.77,1,0.06,0.36,3.29,2.48,4.68,0,0.55,973.15,10.88,10.29,-0.59,13
R16,77,0.06,11.77,1,0.06,0.36,3.29,2.48,4.68,0,0.55,998.15,10.5,9.9,-0.6,13
R16,77,0.06,11.77,1,0.06,0.36,3.29,2.48,4.68,0,0.55,1023.15,9.96,9.52,-0.44,13
R16,77,0.06,11.77,1,0.06,0.36,3.29,2.48,4.68,0,0.55,1023.15,9.94,9.52,-0.42,13
R16,77,0.06,11.77,1,0.06,0.36,3.29,2.48,4.68,0,0.55,1073.15,9.05,8.8,-0.25,13
R18,77.07,0.06,11.67,0.99,0.07,0.35,3.28,2.42,4.62,0,0.27,973.15,11.54,11.5,-0.04,13
R18,77.07,0.06,11.67,0.99,0.07,0.35,3.28,2.42,4.62,0,0.27,998.15,11.28,11.03,-0.25,13
R18,77.07,0.06,11.67,0.99,0.07,0.35,3.28,2.42,4.62,0,0.27,998.15,11.23,11.03,-0.2,13
R18,77.07,0.06,11.67,0.99,0.07,0.35,3.28,2.42,4.62,0,0.27,1023.15,10.57,10.58,0.01,13
R18,77.07,0.06,11.67,0.99,0.07,0.35,3.28,2.42,4.62,0,0.27,1023.15,10.83,10.58,-0.25,13
R18,77.07,0.06,11.67,0.99,0.07,0.35,3.28,2.42,4.62,0,0.27,1048.15,10.02,10.14,0.12,13
R18,77.07,0.06,11.67,0.99,0.07,0.35,3.28,2.42,4.62,0,0.27,1073.15,9.57,9.72,0.15,13
R18,77.07,0.06,11.67,0.99,0.07,0.35,3.28,2.42,4.62,0,0.27,1073.15,9.81,9.72,-0.09,13
R18,77.07,0.06,11.67,0.99,0.07,0.35,3.28,2.42,4.62,0,0.27,1098.15,9.37,9.31,-0.06,13
R18,77.07,0.06,11.67,0.99,0.07,0.35,3.28,2.42,4.62,0,0.27,998.15,11.51,11.03,-0.48,13
R18,77.07,0.06,11.67,0.99,0.07,0.35,3.28,2.42,4.62,0,0.27,1023.15,10.83,10.58,-0.25,13
R18,77.07,0.06,11.67,0.99,0.07,0.35,3.28,2.42,4.62,0,0.27,1023.15,10.89,10.58,-0.31,13
R18,77.07,0.06,11.67,0.99,0.07,0.35,3.28,2.42,4.62,0,0.27,1073.15,9.84,9.72,-0.12,13
R23,77.27,0.03,11.75,1.05,0.05,0.36,3.31,2.43,4.73,0,0.58,973.15,10.71,10.2,-0.51,13
R23,77.27,0.03,11.75,1.05,0.05,0.36,3.31,2.43,4.73,0,0.58,998.15,10.29,9.82,-0.47,13
R23,77.27,0.03,11.75,1.05,0.05,0.36,3.31,2.43,4.73,0,0.58,1023.15,9.86,9.44,-0.42,13
R23,77.27,0.03,11.75,1.05,0.05,0.36,3.31,2.43,4.73,0,0.58,1048.15,9.43,9.08,-0.35,13
R23,77.27,0.03,11.75,1.05,0.05,0.36,3.31,2.43,4.73,0,0.58,1073.15,9.02,8.73,-0.29,13
R23,77.27,0.03,11.75,1.05,0.05,0.36,3.31,2.43,4.73,0,0.58,1098.15,8.66,8.38,-0.28,13
R24,77.38,0.05,11.7,1.03,0.05,0.36,3.24,2.44,4.8,0,0.37,1023.15,10.16,10.14,-0.02,13
R24,77.38,0.05,11.7,1.03,0.05,0.36,3.24,2.44,4.8,0,0.37,1023.15,10.42,10.14,-0.28,13
R24,77.38,0.05,11.7,1.03,0.05,0.36,3.24,2.44,4.8,0,0.37,1048.15,9.69,9.74,0.05,13
R24,77.38,0.05,11.7,1.03,0.05,0.36,3.24,2.44,4.8,0,0.37,1073.15,9.32,9.34,0.02,13
R24,77.38,0.05,11.7,1.03,0.05,0.36,3.24,2.44,4.8,0,0.37,1073.15,9.47,9.34,-0.13,13
R24,77.38,0.05,11.7,1.03,0.05,0.36,3.24,2.44,4.8,0,0.37,1098.15,8.96,8.96,0,13
R24,77.38,0.05,11.7,1.03,0.05,0.36,3.24,2.44,4.8,0,0.37,1123.15,8.75,8.59,-0.16,13
R24,77.38,0.05,11.7,1.03,0.05,0.36,3.24,2.44,4.8,0,0.37,1023.15,10.14,10.14,0,13
R24,77.38,0.05,11.7,1.03,0.05,0.36,3.24,2.44,4.8,0,0.37,1023.15,10.34,10.14,-0.2,13
R24,77.38,0.05,11.7,1.03,0.05,0.36,3.24,2.44,4.8,0,0.37,1048.15,9.74,9.74,0,13
R24,77.38,0.05,11.7,1.03,0.05,0.36,3.24,2.44,4.8,0,0.37,1073.15,9.35,9.34,-0.01,13
R24,77.38,0.05,11.7,1.03,0.05,0.36,3.24,2.44,4.8,0,0.37,1073.15,9.51,9.34,-0.17,13
R24,77.38,0.05,11.7,1.03,0.05,0.36,3.24,2.44,4.8,0,0.37,1098.15,9.03,8.96,-0.07,13
R24,77.38,0.05,11.7,1.03,0.05,0.36,3.24,2.44,4.8,0,0.37,1123.15,8.79,8.59,-0.2,13
R25,77.46,0.05,11.64,1.04,0.07,0.35,3.23,2.45,4.7,0,0.31,998.15,10.95,10.82,-0.13,13
R25,77.46,0.05,11.64,1.04,0.07,0.35,3.23,2.45,4.7,0,0.31,1023.15,10.44,10.39,-0.05,13
R25,77.46,0.05,11.64,1.04,0.07,0.35,3.23,2.45,4.7,0,0.31,1048.15,9.97,9.97,0,13
R25,77.46,0.05,11.64,1.04,0.07,0.35,3.23,2.45,4.7,0,0.31,1073.15,9.53,9.56,0.03,13
R25,77.46,0.05,11.64,1.04,0.07,0.35,3.23,2.45,4.7,0,0.31,1098.15,9.12,9.16,0.04,13
R25,77.46,0.05,11.64,1.04,0.07,0.35,3.23,2.45,4.7,0,0.31,1123.15,8.82,8.78,-0.04,13
R25,77.46,0.05,11.64,1.04,0.07,0.35,3.23,2.45,4.7,0,0.31,948.15,12.44,11.73,-0.71,13
R25,77.46,0.05,11.64,1.04,0.07,0.35,3.23,2.45,4.7,0,0.31,973.15,11.7,11.27,-0.43,13
R25,77.46,0.05,11.64,1.04,0.07,0.35,3.23,2.45,4.7,0,0.31,998.15,11.31,10.82,-0.49,13
R9,76.03,0.06,11.48,1.05,0.06,0.36,3.21,2.42,4.6,0,0,1073.15,11.48,11.35,-0.13,13
R9,76.03,0.06,11.48,1.05,0.06,0.36,3.21,2.42,4.6,0,0,1098.15,10.86,10.76,-0.1,13
R9,76.03,0.06,11.48,1.05,0.06,0.36,3.21,2.42,4.6,0,0,1123.15,10.4,10.22,-0.18,13
R9,76.03,0.06,11.48,1.05,0.06,0.36,3.21,2.42,4.6,0,0,1148.15,9.91,9.72,-0.19,13
R9,76.03,0.06,11.48,1.05,0.06,0.36,3.21,2.42,4.6,0,0,1173.15,9.46,9.26,-0.2,13
R9,76.03,0.06,11.48,1.05,0.06,0.36,3.21,2.42,4.6,0,0,1198.15,9.13,8.82,-0.31,13
R12,76.59,0.08,12.67,1,0,0.03,0.52,3.98,4.88,0,1.68,738,12.35,12.52,0.17,14
R12,76.59,0.08,12.67,1,0,0.03,0.52,3.98,4.88,0,1.73,710,13.22,13.24,0.02,14
R12,76.59,0.08,12.67,1,0,0.03,0.52,3.98,4.88,0,1.57,671,15.2,14.76,-0.44,14
R12,76.59,0.08,12.67,1,0,0.03,0.52,3.98,4.88,0,1.82,709,13.23,13.13,-0.1,14
R12,76.59,0.08,12.67,1,0,0.03,0.52,3.98,4.88,0,1.86,731,12.34,12.44,0.1,14
R12,76.59,0.08,12.67,1,0,0.03,0.52,3.98,4.88,0,1.88,755,11.53,11.77,0.24,14
R12,76.59,0.08,12.67,1,0,0.03,0.52,3.98,4.88,0,2.37,729,11.62,11.8,0.18,14
R12,76.59,0.08,12.67,1,0,0.03,0.52,3.98,4.88,0,2.55,804,9.68,9.8,0.12,14
R12,76.59,0.08,12.67,1,0,0.03,0.52,3.98,4.88,0,1.84,845,9.63,9.82,0.19,14
R12,76.59,0.08,12.67,1,0,0.03,0.52,3.98,4.88,0,2.63,678,13.22,12.96,-0.26,14
R12,76.59,0.08,12.67,1,0,0.03,0.52,3.98,4.88,0,3.06,682,12.42,12.33,-0.09,14
R12,76.59,0.08,12.67,1,0,0.03,0.52,3.98,4.88,0,3,710,11.71,11.58,-0.13,14
R12,76.59,0.08,12.67,1,0,0.03,0.52,3.98,4.88,0,1.42,730,13.22,13.17,-0.05,14
R12,76.59,0.08,12.67,1,0,0.03,0.52,3.98,4.88,0,1.43,757,12.3,12.41,0.11,14
R12,76.59,0.08,12.67,1,0,0.03,0.52,3.98,4.88,0,1.42,787,11.57,11.68,0.11,14
R12,76.59,0.08,12.67,1,0,0.03,0.52,3.98,4.88,0,0.93,769,13.23,13.05,-0.18,14
R12,76.59,0.08,12.67,1,0,0.03,0.52,3.98,4.88,0,1.12,780,12.27,12.38,0.11,14
R12,76.59,0.08,12.67,1,0,0.03,0.52,3.98,4.88,0,1.16,810,11.49,11.6,0.11,14
R12,76.59,0.08,12.67,1,0,0.03,0.52,3.98,4.88,0,2.39,643,15.2,14.46,-0.74,14
R12,76.59,0.08,12.67,1,0,0.03,0.52,3.98,4.88,0,0.51,841,13.23,12.53,-0.7,14
R12,76.59,0.08,12.67,1,0,0.03,0.52,3.98,4.88,0,2.03,873,8.72,9.07,0.35,14
R12,76.59,0.08,12.67,1,0,0.03,0.52,3.98,4.88,0,1.97,798,10.3,10.62,0.32,14
R12,76.59,0.08,12.67,1,0,0.03,0.52,3.98,4.88,0,1.97,773,10.82,11.2,0.38,14
R12,76.59,0.08,12.67,1,0,0.03,0.52,3.98,4.88,0,2.04,848,9.26,9.51,0.25,14
R12,76.59,0.08,12.67,1,0,0.03,0.52,3.98,4.88,0,2.03,824,9.68,9.99,0.31,14
R12,76.59,0.08,12.67,1,0,0.03,0.52,3.98,4.88,0,1.36,873,9.7,9.99,0.29,14
R12,76.59,0.08,12.67,1,0,0.03,0.52,3.98,4.88,0,1.41,848,10.3,10.38,0.08,14
R12,76.59,0.08,12.67,1,0,0.03,0.52,3.98,4.88,0,1.46,873,9.62,9.84,0.22,14
R12,76.59,0.08,12.67,1,0,0.03,0.52,3.98,4.88,0,3.8,750,9.62,9.81,0.19,14
R12,76.59,0.08,12.67,1,0,0.03,0.52,3.98,4.88,0,3.8,642,13,12.81,-0.19,14
R12,76.59,0.08,12.67,1,0,0.03,0.52,3.98,4.88,0,3.8,625,14.23,13.39,-0.84,14
R12,76.59,0.08,12.67,1,0,0.03,0.52,3.98,4.88,0,5.6,707,9.6,9.5,-0.1,14
R12,76.59,0.08,12.67,1,0,0.03,0.52,3.98,4.88,0,5.6,604,13.24,12.49,-0.75,14
R12,76.59,0.08,12.67,1,0,0.03,0.52,3.98,4.88,0,5.6,648,11.44,11.07,-0.37,14
R12,76.59,0.08,12.67,1,0,0.03,0.52,3.98,4.88,0,7.7,670,9.6,9.21,-0.39,14
R12,76.59,0.08,12.67,1,0,0.03,0.52,3.98,4.88,0,7.7,573,13.24,12.11,-1.13,14
R12,76.59,0.08,12.67,1,0,0.03,0.52,3.98,4.88,0,7.7,603,11.45,11.08,-0.37,14
R12,76.59,0.08,12.67,1,0,0.03,0.52,3.98,4.88,0,0.78,825,12.24,12.07,-0.17,14
R12,76.59,0.08,12.67,1,0,0.03,0.52,3.98,4.88,0,0.8,823,12.24,12.07,-0.17,14
R12,76.59,0.08,12.67,1,0,0.03,0.52,3.98,4.88,0,0.82,820,12.24,12.09,-0.15,14
R12,76.59,0.08,12.67,1,0,0.03,0.52,3.98,4.88,0,0.79,971,9.61,9.62,0.01,14
R12,76.59,0.08,12.67,1,0,0.03,0.52,3.98,4.88,0,0.84,846,11.53,11.5,-0.03,14
R12,76.59,0.08,12.67,1,0,0.03,0.52,3.98,4.88,0,0.83,892,10.64,10.69,0.05,14
R12,76.59,0.08,12.67,1,0,0.03,0.52,3.98,4.88,0,0.89,772,13.23,13.05,-0.18,14
R12,76.59,0.08,12.67,1,0,0.03,0.52,3.98,4.88,0,0.81,804,12.76,12.46,-0.3,14
R12,76.59,0.08,12.67,1,0,0.03,0.52,3.98,4.88,0,0.84,765,13.71,13.35,-0.36,14
R12,76.59,0.08,12.67,1,0,0.03,0.52,3.98,4.88,0,0.84,752,14.2,13.7,-0.5,14
R12,76.59,0.08,12.67,1,0,0.03,0.52,3.98,4.88,0,0.83,784,13.2,12.89,-0.31,14
R12,76.59,0.08,12.67,1,0,0.03,0.52,3.98,4.88,0,0.84,779,13.2,12.99,-0.21,14
R12,76.59,0.08,12.67,1,0,0.03,0.52,3.98,4.88,0,0.81,728,15.2,14.46,-0.74,14
R12,76.59,0.08,12.67,1,0,0.03,0.52,3.98,4.88,0,1.14,748,13.22,13.18,-0.04,14
R12,76.59,0.08,12.67,1,0,0.03,0.52,3.98,4.88,0,1.17,897,9.48,9.91,0.43,14
R13,76.6,0.1,12.7,1.17,0,0.02,0.31,4.1,4.6,0,4.3,1073,5.51,5,-0.51,15
R13,76.6,0.1,12.7,1.17,0,0.02,0.31,4.1,4.6,0,4.3,1073,5.45,5,-0.45,15
R13,76.6,0.1,12.7,1.17,0,0.02,0.31,4.1,4.6,0,4.3,1123,5.26,4.6,-0.66,15
R13,76.6,0.1,12.7,1.17,0,0.02,0.31,4.1,4.6,0,4.3,1123,5.17,4.6,-0.57,15
R13,76.6,0.1,12.7,1.17,0,0.02,0.31,4.1,4.6,0,4.3,1173,4.88,4.22,-0.66,15
R13,76.6,0.1,12.7,1.17,0,0.02,0.31,4.1,4.6,0,6.2,973,5.52,5.2,-0.32,15
R13,76.6,0.1,12.7,1.17,0,0.02,0.31,4.1,4.6,0,6.2,1023,5.05,4.75,-0.3,15
R13,76.6,0.1,12.7,1.17,0,0.02,0.31,4.1,4.6,0,6.2,1073,4.57,4.35,-0.22,15
R13,76.6,0.1,12.7,1.17,0,0.02,0.31,4.1,4.6,0,6.2,1073,4.63,4.35,-0.28,15
R13,76.6,0.1,12.7,1.17,0,0.02,0.31,4.1,4.6,0,6.2,1123,4.25,3.98,-0.27,15
R1,66.77,0.39,20.15,4.31,0.01,0.72,3.64,1.37,2.17,0,0.02,1573.15,3.77,3.99,0.22,16
